node,number_of_visits
088730933X,5.91e-05
0671510991,5.91e-05
0684849135,5.91e-05
0195153723,5.91e-05
1882883357,5.91e-05
0465043119,5.91e-05
047138979X,5.91e-05
0139742964,5.91e-05
0938721739,5.91e-05
0262530090,5.91e-05
0312157584,5.91e-05
1573459194,5.91e-05
0924608161,5.91e-05
1570629102,5.91e-05
0553375423,5.91e-05
081440622X,5.91e-05
0736901884,5.91e-05
0226320936,5.91e-05
1573241377,5.91e-05
0963600109,5.91e-05
0375505385,5.9e-05
1565547039,5.9e-05
0446679704,5.9e-05
0140390790,5.9e-05
0029266718,5.9e-05
1929837011,5.9e-05
1895629683,5.9e-05
0471312789,5.9e-05
1573922501,5.9e-05
0735709726,5.9e-05
1580621546,5.9e-05
B00006EXK1,5.9e-05
0130835722,5.9e-05
1581601360,5.9e-05
0071364102,5.9e-05
0823058603,5.9e-05
0142001465,5.9e-05
1885167377,5.9e-05
0465005233,5.9e-05
0742510956,5.9e-05
0883904756,5.9e-05
0793138086,5.9e-05
0399526773,5.9e-05
0072509619,5.9e-05
0471291331,5.89e-05
1559278102,5.89e-05
0787901687,5.89e-05
0716737442,5.89e-05
0393317544,5.89e-05
0385237375,5.89e-05
068484804X,5.89e-05
0385472080,5.89e-05
0060087633,5.89e-05
0393701689,5.89e-05
0385196377,5.89e-05
0446391735,5.89e-05
0966190858,5.89e-05
0393051242,5.89e-05
0694517445,5.89e-05
0471034169,5.89e-05
0520225082,5.88e-05
0764550586,5.88e-05
0130950912,5.88e-05
1567183131,5.88e-05
1561706116,5.88e-05
0062518046,5.88e-05
1402200439,5.88e-05
0787901695,5.88e-05
1578631025,5.88e-05
0671663984,5.88e-05
0809231883,5.88e-05
0916990249,5.88e-05
0140390510,5.88e-05
0684849623,5.88e-05
0876284756,5.88e-05
1559351640,5.88e-05
0201523418,5.88e-05
0971761507,5.88e-05
B00006FMC9,5.88e-05
0694526606,5.88e-05
0963747800,5.87e-05
1572240571,5.87e-05
0609805290,5.87e-05
0967375517,5.87e-05
1585671592,5.87e-05
0072495839,5.87e-05
0914955675,5.87e-05
0684865467,5.87e-05
0471297135,5.87e-05
0867184515,5.87e-05
0140432051,5.87e-05
1558505474,5.87e-05
0062517821,5.87e-05
0671700979,5.87e-05
0471141895,5.87e-05
0486404331,5.86e-05
027595885X,5.86e-05
1580084575,5.86e-05
0743518101,5.86e-05
1555520537,5.86e-05
0066214688,5.86e-05
1563089904,5.86e-05
0875428886,5.86e-05
1563084988,5.86e-05
0071387579,5.86e-05
0930073185,5.86e-05
0961438339,5.86e-05
1890733008,5.86e-05
0670887587,5.86e-05
0060092629,5.86e-05
0393051099,5.85e-05
0875165516,5.85e-05
0879804416,5.85e-05
1590072677,5.85e-05
067101529X,5.85e-05
158115030X,5.85e-05
1862044120,5.85e-05
0679445560,5.85e-05
1557532478,5.85e-05
0967735505,5.85e-05
0070014000,5.85e-05
1929936001,5.85e-05
1580624421,5.85e-05
0761521739,5.85e-05
0735101426,5.85e-05
0130891347,5.85e-05
0471119911,5.85e-05
1884956041,5.85e-05
1883219973,5.85e-05
0071341692,5.84e-05
0679772677,5.84e-05
0970693818,5.84e-05
0671763962,5.84e-05
0471344044,5.84e-05
1567310753,5.84e-05
1567313116,5.84e-05
1564964353,5.84e-05
0195136225,5.84e-05
0787945137,5.84e-05
1576737411,5.84e-05
0814774806,5.84e-05
0814404774,5.84e-05
0446523216,5.84e-05
0787952036,5.84e-05
1576600068,5.84e-05
0786310049,5.83e-05
0500510741,5.83e-05
0670874493,5.83e-05
067940564X,5.83e-05
1563271761,5.83e-05
096405440X,5.83e-05
0071369929,5.83e-05
0970299605,5.83e-05
0534371353,5.83e-05
0136714978,5.83e-05
0785275355,5.83e-05
0471414328,5.83e-05
0936284501,5.83e-05
0684825805,5.83e-05
155849393X,5.83e-05
0471975656,5.83e-05
1570623309,5.83e-05
0787901148,5.83e-05
0735710791,5.83e-05
158160369X,5.82e-05
0273630954,5.82e-05
0883680947,5.82e-05
0875161057,5.82e-05
0965993035,5.82e-05
0415109248,5.82e-05
0785270779,5.82e-05
0138574596,5.82e-05
0028629493,5.82e-05
1578631254,5.82e-05
0060092610,5.82e-05
1401902618,5.82e-05
0806518006,5.82e-05
0786303514,5.81e-05
0393322599,5.81e-05
0066211298,5.81e-05
0072909994,5.81e-05
0914955578,5.81e-05
0793123526,5.81e-05
0159003644,5.81e-05
1580910998,5.81e-05
1558506020,5.81e-05
1580172377,5.81e-05
0262691914,5.81e-05
0130180424,5.81e-05
0072392797,5.81e-05
0684864371,5.81e-05
1564146308,5.81e-05
0687277329,5.81e-05
0465005241,5.81e-05
0716760371,5.8e-05
0967959160,5.8e-05
B0000025RO,5.8e-05
0316588121,5.8e-05
1576751074,5.8e-05
0074708422,5.8e-05
0446670081,5.8e-05
1550224875,5.8e-05
0787901709,5.8e-05
0962489158,5.8e-05
0130410233,5.8e-05
0738701858,5.8e-05
0595099017,5.8e-05
1558605347,5.8e-05
0570046149,5.8e-05
1574533401,5.8e-05
1874719187,5.8e-05
0452276942,5.8e-05
1560524367,5.8e-05
0887308880,5.8e-05
006019880X,5.8e-05
0130866407,5.79e-05
0911203230,5.79e-05
0471318531,5.79e-05
0671046500,5.79e-05
055337978X,5.79e-05
0743222156,5.79e-05
0521805007,5.79e-05
B00000I4E3,5.79e-05
0471295841,5.79e-05
1587361086,5.79e-05
0415239982,5.79e-05
0688162185,5.79e-05
1899836020,5.79e-05
1559276827,5.79e-05
2880465427,5.79e-05
0060512180,5.79e-05
0345432657,5.78e-05
087584801X,5.78e-05
1564144356,5.78e-05
1576751279,5.78e-05
0072845538,5.78e-05
0425172287,5.78e-05
007136479X,5.78e-05
0960170642,5.78e-05
0385478542,5.78e-05
0874810418,5.78e-05
1576750930,5.78e-05
1568981139,5.78e-05
0882707663,5.78e-05
0470820837,5.78e-05
089043946X,5.77e-05
0787901806,5.77e-05
0471163147,5.77e-05
0914918966,5.77e-05
1582072655,5.77e-05
0912576197,5.77e-05
0800780000,5.77e-05
0785274294,5.77e-05
1572242191,5.77e-05
0446691356,5.77e-05
0684863456,5.77e-05
0471008583,5.77e-05
0029055172,5.77e-05
0891348018,5.77e-05
0471209899,5.77e-05
0743212371,5.76e-05
0930323491,5.76e-05
0345327349,5.76e-05
0875423639,5.76e-05
1885408315,5.76e-05
1559391359,5.76e-05
059600396X,5.76e-05
0875847617,5.76e-05
0446358479,5.76e-05
0962321656,5.76e-05
0262540681,5.76e-05
0399526145,5.76e-05
0538875739,5.75e-05
0262232057,5.75e-05
0913069426,5.75e-05
0553450042,5.75e-05
0899423205,5.75e-05
1558748849,5.75e-05
0201563215,5.75e-05
0471162892,5.75e-05
0967588707,5.75e-05
0970655010,5.75e-05
0446357588,5.75e-05
0963462903,5.75e-05
0471247669,5.74e-05
1575770326,5.74e-05
0806963514,5.74e-05
0226136566,5.74e-05
0813530962,5.74e-05
0684841886,5.74e-05
0465075525,5.74e-05
0395981506,5.74e-05
0762409819,5.74e-05
1573241881,5.74e-05
0252009886,5.74e-05
0870671006,5.74e-05
0136862705,5.74e-05
0891348999,5.74e-05
0595192114,5.74e-05
0785273050,5.73e-05
0743525191,5.73e-05
0471267651,5.73e-05
0310226465,5.73e-05
0471180416,5.73e-05
1573221848,5.73e-05
0471363405,5.73e-05
007034003X,5.73e-05
0446676519,5.73e-05
0471988456,5.73e-05
0910167222,5.73e-05
0130269956,5.73e-05
0393702162,5.73e-05
0130200387,5.73e-05
0875849121,5.73e-05
1591252288,5.73e-05
0060194987,5.72e-05
0446394971,5.72e-05
0965285529,5.72e-05
B00000DF9H,5.72e-05
0684823446,5.72e-05
0195042387,5.72e-05
0060628626,5.72e-05
0922915458,5.72e-05
1579120237,5.72e-05
0716731088,5.72e-05
1580625029,5.72e-05
0385315546,5.72e-05
055380183X,5.71e-05
0870611380,5.71e-05
1889964093,5.71e-05
1587990636,5.71e-05
0375413251,5.7e-05
0471398160,5.7e-05
1574535110,5.7e-05
0679757031,5.7e-05
1590072685,5.7e-05
0452271029,5.7e-05
0130289132,5.7e-05
1578518210,5.7e-05
0787948012,5.69e-05
0071407367,5.69e-05
157660019X,5.69e-05
1401397484,5.69e-05
0385248512,5.69e-05
B0000025YD,5.69e-05
0882705598,5.69e-05
0874778840,5.69e-05
0609606085,5.69e-05
1570428069,5.69e-05
1581801521,5.69e-05
0385474288,5.68e-05
1575240157,5.68e-05
155935271X,5.68e-05
0071360166,5.68e-05
0159002524,5.68e-05
0873892879,5.68e-05
0787952257,5.68e-05
0465024602,5.68e-05
1574532138,5.68e-05
034541022X,5.68e-05
1567183158,5.67e-05
0891061762,5.67e-05
0130341053,5.67e-05
1578512212,5.67e-05
0452270510,5.67e-05
0452278236,5.67e-05
0553380079,5.67e-05
0195130618,5.67e-05
0767420489,5.67e-05
039370341X,5.67e-05
0262523302,5.67e-05
0684834464,5.67e-05
0736907270,5.67e-05
0385504322,5.67e-05
1581801734,5.66e-05
0684846640,5.66e-05
B00007CWHH,5.66e-05
1403342431,5.66e-05
0385503024,5.66e-05
0967679400,5.66e-05
0256112312,5.66e-05
089134358X,5.66e-05
0761523383,5.66e-05
0312084552,5.66e-05
0679725199,5.66e-05
0872205533,5.66e-05
0140260234,5.66e-05
0761518037,5.65e-05
1578514592,5.65e-05
0534261248,5.65e-05
1580624235,5.65e-05
0471134155,5.65e-05
0937611603,5.65e-05
0805055762,5.64e-05
0028611136,5.64e-05
1577570235,5.64e-05
0812236262,5.64e-05
0289801737,5.64e-05
0465047335,5.64e-05
0787908215,5.64e-05
1883219337,5.64e-05
1561703125,5.64e-05
0883856379,5.63e-05
0195204662,5.63e-05
0262071827,5.63e-05
0471418218,5.63e-05
0130720135,5.63e-05
1566376211,5.63e-05
0130997447,5.63e-05
0131018612,5.62e-05
1576601323,5.62e-05
0375402802,5.62e-05
0471412694,5.62e-05
1571740481,5.62e-05
159196153X,5.62e-05
0972714405,5.62e-05
0852295316,5.62e-05
1880394235,5.62e-05
0132340062,5.62e-05
0674000897,5.62e-05
076153394X,5.61e-05
1928832008,5.61e-05
0814471056,5.61e-05
1890132373,5.61e-05
0972446222,5.61e-05
0609808818,5.61e-05
1929284004,5.61e-05
0399521372,5.61e-05
0471121223,5.61e-05
1571741984,5.6e-05
0806635703,5.6e-05
0375703195,5.6e-05
0471394211,5.59e-05
1564557014,5.59e-05
0385058985,5.59e-05
0312133081,5.59e-05
0066620791,5.59e-05
0446679720,5.59e-05
006093526X,5.59e-05
0028629426,5.59e-05
0312141238,5.58e-05
B00009MGQ1,5.58e-05
0618001808,5.57e-05
1564144380,5.57e-05
0533131936,5.57e-05
0471397709,5.57e-05
0159003628,5.57e-05
0971500304,5.56e-05
0262560259,5.56e-05
0028629566,5.56e-05
0395883164,5.56e-05
0312982240,5.56e-05
0965787915,5.56e-05
0312203152,5.56e-05
0595094724,5.56e-05
1558742131,5.56e-05
0684818396,5.55e-05
0139077758,5.55e-05
0256218404,5.55e-05
0198284632,5.55e-05
B000000NNX,5.55e-05
0679763309,5.55e-05
0785265864,5.55e-05
0452267773,5.54e-05
B00006950U,5.54e-05
0387987207,5.54e-05
0520217500,5.54e-05
0393701492,5.54e-05
0471325503,5.54e-05
0071379509,5.54e-05
1564143414,5.54e-05
0385495277,5.54e-05
0395859999,5.54e-05
0393092194,5.54e-05
0385239106,5.54e-05
0874810108,5.54e-05
3822863033,5.54e-05
0694518018,5.53e-05
1573248029,5.53e-05
1568383673,5.53e-05
0787902934,5.53e-05
0960170626,5.53e-05
0825433460,5.53e-05
1567183816,5.52e-05
0811835480,5.52e-05
0965053431,5.52e-05
0060185481,5.52e-05
0471035483,5.51e-05
0471242071,5.51e-05
0785264477,5.51e-05
1885167318,5.51e-05
0684864533,5.51e-05
0070120625,5.51e-05
1843330490,5.5e-05
0521409284,5.5e-05
0961804521,5.5e-05
0060194979,5.49e-05
0716747022,5.49e-05
1576600491,5.49e-05
1881451356,5.49e-05
0132312832,5.49e-05
0767400135,5.49e-05
158542045X,5.49e-05
0060930519,5.49e-05
0375705511,5.49e-05
0520225147,5.49e-05
0761925945,5.48e-05
0071370684,5.48e-05
189983656X,5.48e-05
0130490997,5.48e-05
0787961647,5.48e-05
0875162576,5.48e-05
0785265759,5.46e-05
0132617692,5.46e-05
0943210372,5.45e-05
0262661284,5.45e-05
156455743X,5.45e-05
0205309453,5.45e-05
0312266979,5.45e-05
0201770512,5.44e-05
0932750427,5.44e-05
0385320159,5.44e-05
0911226257,5.44e-05
0684856204,5.44e-05
0062736728,5.44e-05
1580629393,5.44e-05
0130207489,5.44e-05
1573248533,5.43e-05
0671315285,5.43e-05
0807064734,5.43e-05
0767913396,5.42e-05
0852073259,5.42e-05
0028635868,5.42e-05
0399240071,5.42e-05
087773996X,5.42e-05
0735202702,5.41e-05
1559635452,5.41e-05
0691021481,5.41e-05
0124499686,5.41e-05
0684832453,5.41e-05
0066620783,5.4e-05
0673980839,5.4e-05
0814250769,5.4e-05
0882706039,5.39e-05
0883683482,5.39e-05
0809227835,5.39e-05
0140266933,5.39e-05
B00006FMCA,5.39e-05
B0000025H2,5.38e-05
0465015212,5.38e-05
0966363507,5.38e-05
0374190666,5.37e-05
0534378625,5.37e-05
B00008AOW1,5.37e-05
0471225401,5.37e-05
0671536842,5.37e-05
0943973171,5.36e-05
0321166086,5.36e-05
0805034285,5.36e-05
1573453102,5.36e-05
0131085646,5.36e-05
189212324X,5.36e-05
0882705601,5.35e-05
1557388636,5.35e-05
0130840998,5.35e-05
0884193551,5.34e-05
0767909143,5.33e-05
0070614997,5.33e-05
0883680661,5.33e-05
1564142868,5.33e-05
0028629523,5.33e-05
1571741879,5.33e-05
0809229994,5.33e-05
0813333555,5.33e-05
0972517405,5.33e-05
0872431649,5.33e-05
0944435297,5.32e-05
0688173055,5.32e-05
1559391294,5.32e-05
1578660289,5.32e-05
0671536648,5.32e-05
026262124X,5.31e-05
0883473437,5.31e-05
096700120X,5.31e-05
0465072690,5.31e-05
0684869020,5.3e-05
1564967735,5.3e-05
1564597210,5.3e-05
0814405029,5.29e-05
0471436410,5.28e-05
0553478680,5.27e-05
0312115040,5.27e-05
0071402314,5.27e-05
0814250033,5.27e-05
0786867744,5.26e-05
0071363181,5.26e-05
1571741666,5.26e-05
0874776619,5.26e-05
0066209838,5.25e-05
0830628460,5.25e-05
1571741836,5.25e-05
0273637541,5.23e-05
0805319425,5.22e-05
1564557960,5.22e-05
0684836688,5.22e-05
0070327157,5.22e-05
0375410120,5.21e-05
0803972393,5.21e-05
0395924960,5.21e-05
0801022622,5.21e-05
0852073275,5.2e-05
1857280687,5.2e-05
1577310195,5.19e-05
1567511309,5.19e-05
0844234524,5.18e-05
0684863073,5.17e-05
0844234117,5.16e-05
0684852314,5.16e-05
1885803192,5.15e-05
0944435092,5.13e-05
0684842904,5.13e-05
0375705554,5.13e-05
0805373659,5.13e-05
0321078438,5.12e-05
0195132866,5.12e-05
0130742163,5.12e-05
0140271694,5.11e-05
0844285242,5.11e-05
039597707X,5.11e-05
0805365583,5.11e-05
0060910305,5.1e-05
0195059182,5.09e-05
0764586823,5.08e-05
0156013096,5.07e-05
082981339X,5.07e-05
0071419446,5.07e-05
1893128105,5.06e-05
0939040085,5.05e-05
0809226030,5.04e-05
1930097425,5.04e-05
0471417920,5.02e-05
6305642834,5.01e-05
0471083097,5.01e-05
0195851161,5.01e-05
0965680916,5e-05
0471348147,4.99e-05
1877864587,4.98e-05
0738205397,4.98e-05
0375425616,4.96e-05
047119557X,4.96e-05
0684870274,4.95e-05
0875165702,4.95e-05
0471352322,4.95e-05
1559637099,4.95e-05
B0000694WN,4.94e-05
0452274982,4.94e-05
0140390332,4.93e-05
0521567548,4.92e-05
0970015097,4.91e-05
0471331236,4.91e-05
0517205017,4.91e-05
0201775751,4.9e-05
0970138598,4.9e-05
157856512X,4.89e-05
0415244099,4.88e-05
0929587200,4.87e-05
0399527834,4.87e-05
0761528199,4.87e-05
0964988860,4.87e-05
1578564476,4.86e-05
1573229547,4.85e-05
0130082155,4.85e-05
0070391475,4.85e-05
1568362021,4.85e-05
078944609X,4.84e-05
1563054671,4.83e-05
0060976195,4.82e-05
0684857154,4.81e-05
0803272677,4.81e-05
8120801636,4.81e-05
1568380577,4.79e-05
1577310705,4.79e-05
1555535615,4.78e-05
0963815210,4.78e-05
0805346023,4.76e-05
0070120307,4.75e-05
0140135170,4.74e-05
0060956402,4.73e-05
0380710757,4.72e-05
0873377737,4.72e-05
1563086212,4.71e-05
0449909719,4.71e-05
0471122386,4.7e-05
1579543472,4.7e-05
0130410489,4.7e-05
0915132362,4.7e-05
0553377841,4.7e-05
0802467970,4.69e-05
0070523762,4.68e-05
1569246882,4.67e-05
1567181554,4.67e-05
0446530131,4.67e-05
1572242507,4.66e-05
0812932978,4.66e-05
0764553755,4.66e-05
0471382442,4.65e-05
0812931351,4.65e-05
0030352711,4.64e-05
0910311544,4.64e-05
0609806297,4.63e-05
0962713821,4.63e-05
0345429184,4.63e-05
0761514252,4.63e-05
2880464641,4.63e-05
0892816406,4.63e-05
1576751287,4.62e-05
0802467989,4.62e-05
1857883233,4.62e-05
1400046416,4.61e-05
1865082309,4.61e-05
0071350209,4.6e-05
0803956061,4.6e-05
0932813615,4.6e-05
0966143779,4.6e-05
1853266752,4.6e-05
0313232008,4.59e-05
156662780X,4.59e-05
0944711006,4.59e-05
0767908724,4.59e-05
0804104999,4.59e-05
0895948338,4.59e-05
0671778153,4.58e-05
0121088529,4.58e-05
0262692090,4.58e-05
0201847582,4.58e-05
0395857783,4.58e-05
1930004052,4.58e-05
087833999X,4.57e-05
031230269X,4.57e-05
0385488696,4.57e-05
0465067093,4.56e-05
0135472598,4.56e-05
1570624445,4.56e-05
055337415X,4.56e-05
0971384800,4.56e-05
0071344446,4.56e-05
0911311491,4.55e-05
0312099495,4.55e-05
1578518660,4.55e-05
1588320022,4.55e-05
073820031X,4.55e-05
1568581343,4.54e-05
0486248631,4.53e-05
0743203186,4.53e-05
1556431643,4.53e-05
0070577218,4.53e-05
0060959177,4.53e-05
1579651267,4.53e-05
0757000169,4.53e-05
0321166809,4.53e-05
0801494273,4.53e-05
0306803062,4.52e-05
096299233X,4.52e-05
0735520046,4.51e-05
0451628012,4.51e-05
0917849264,4.51e-05
087877033X,4.51e-05
0688099173,4.5e-05
0875845843,4.5e-05
0910460469,4.5e-05
1890009105,4.5e-05
0195150996,4.5e-05
0892839309,4.49e-05
0375425608,4.49e-05
0674363361,4.49e-05
1567182003,4.49e-05
0446672947,4.49e-05
0002550296,4.49e-05
0802408168,4.48e-05
0323014550,4.48e-05
0671766414,4.48e-05
076241507X,4.47e-05
0070345317,4.47e-05
0814402771,4.47e-05
157444123X,4.47e-05
0030245028,4.46e-05
1929629087,4.46e-05
0449905136,4.46e-05
0062514059,4.46e-05
188105280X,4.45e-05
157675023X,4.45e-05
0609606840,4.45e-05
0819186538,4.45e-05
0321017145,4.45e-05
0767901312,4.45e-05
0062501747,4.45e-05
0425146863,4.44e-05
007137437X,4.44e-05
0062515993,4.44e-05
1559705531,4.44e-05
0072337559,4.44e-05
1883999103,4.44e-05
0814478069,4.44e-05
0060007818,4.44e-05
0028622839,4.44e-05
1555812244,4.44e-05
0395588685,4.44e-05
0965289419,4.44e-05
073571150X,4.44e-05
1571741518,4.44e-05
156179533X,4.43e-05
0517204193,4.43e-05
0967183405,4.43e-05
156718149X,4.43e-05
0324037287,4.43e-05
006009012X,4.42e-05
0553214640,4.42e-05
1558672621,4.42e-05
1555811361,4.42e-05
0814479901,4.42e-05
0471296112,4.42e-05
1567182143,4.42e-05
0070323046,4.42e-05
0553378201,4.41e-05
0931580196,4.41e-05
1581602812,4.41e-05
0028629043,4.4e-05
0898158788,4.4e-05
1570625522,4.4e-05
0658003046,4.4e-05
0262621738,4.4e-05
0060084731,4.4e-05
0943734290,4.39e-05
0965287408,4.39e-05
0787948020,4.39e-05
1580625681,4.39e-05
1557094934,4.39e-05
0471288349,4.39e-05
0393308723,4.39e-05
0764553666,4.39e-05
1859673597,4.39e-05
0735201439,4.39e-05
0521092302,4.38e-05
1570629048,4.38e-05
0962580392,4.38e-05
0966230612,4.38e-05
0028637410,4.38e-05
0380814609,4.38e-05
0446529923,4.38e-05
1568362498,4.38e-05
0595225934,4.37e-05
0399527133,4.37e-05
0028627415,4.37e-05
0830718664,4.37e-05
1890612189,4.37e-05
0875420222,4.37e-05
1882423100,4.37e-05
0618127453,4.37e-05
0964420813,4.37e-05
156718264X,4.36e-05
0399147160,4.36e-05
0192853767,4.36e-05
0787960195,4.36e-05
0786860707,4.36e-05
0060004339,4.36e-05
1560987235,4.36e-05
0310242886,4.36e-05
1888767308,4.36e-05
0446602779,4.36e-05
0324182392,4.36e-05
0446528595,4.36e-05
1890132683,4.35e-05
0793141281,4.35e-05
1879364441,4.35e-05
0875166652,4.35e-05
0802139752,4.35e-05
031219529X,4.35e-05
0867153539,4.35e-05
1560159618,4.35e-05
0538861398,4.35e-05
0875848354,4.35e-05
0963997122,4.35e-05
1891336037,4.35e-05
0935702326,4.35e-05
0761536949,4.35e-05
039397393X,4.34e-05
0521278929,4.34e-05
087584846X,4.34e-05
0814470300,4.34e-05
087975558X,4.34e-05
0963869213,4.34e-05
1558196064,4.34e-05
1563526387,4.34e-05
0877888760,4.34e-05
0934986207,4.34e-05
0895948915,4.34e-05
0471287598,4.34e-05
0345443411,4.34e-05
0891061606,4.34e-05
0887308643,4.34e-05
1563825155,4.33e-05
0881338354,4.33e-05
0873376420,4.33e-05
0072434031,4.33e-05
157410120X,4.33e-05
0385476345,4.33e-05
0738203866,4.33e-05
0198700555,4.33e-05
0375501088,4.33e-05
1576750388,4.33e-05
0471403970,4.33e-05
1558746900,4.33e-05
0324044992,4.33e-05
0793139600,4.33e-05
0393317943,4.32e-05
046502615X,4.32e-05
1558746862,4.32e-05
0735711186,4.32e-05
0139565337,4.32e-05
0375700617,4.32e-05
1574532162,4.32e-05
0814471277,4.32e-05
0890878153,4.32e-05
1558505296,4.32e-05
1577330897,4.32e-05
0767901266,4.32e-05
0873378504,4.31e-05
0130983403,4.31e-05
0896081036,4.31e-05
1558196536,4.31e-05
0873375750,4.31e-05
1565633466,4.31e-05
0807014230,4.31e-05
0061418609,4.31e-05
0316485187,4.31e-05
0684837234,4.31e-05
157224125X,4.31e-05
1884997104,4.31e-05
0324058810,4.3e-05
0877193711,4.3e-05
0062516639,4.3e-05
0380807610,4.3e-05
1578512387,4.3e-05
0521800951,4.3e-05
0380766892,4.3e-05
157174312X,4.3e-05
084993690X,4.3e-05
1403347085,4.3e-05
0071348085,4.3e-05
0887308414,4.3e-05
1889051403,4.3e-05
080505314X,4.3e-05
1883955181,4.3e-05
0674016483,4.3e-05
0385476876,4.29e-05
0877285314,4.29e-05
0674006135,4.29e-05
0813328616,4.29e-05
0735202753,4.29e-05
0816046018,4.29e-05
0060645873,4.29e-05
0256208328,4.29e-05
1586850776,4.29e-05
0595140254,4.29e-05
1558507590,4.29e-05
0887309828,4.29e-05
0940685949,4.29e-05
1887472304,4.29e-05
0890877491,4.29e-05
1561840548,4.28e-05
0875849032,4.28e-05
0787956457,4.28e-05
0156232073,4.28e-05
0814406394,4.28e-05
0809245604,4.28e-05
0945320132,4.28e-05
1889150347,4.28e-05
014200121X,4.28e-05
0967143993,4.28e-05
0609610392,4.28e-05
0877847290,4.28e-05
0674005082,4.28e-05
0195078535,4.28e-05
0887309054,4.28e-05
0071376267,4.28e-05
0743518217,4.28e-05
0070293074,4.27e-05
0553213717,4.27e-05
1555426085,4.27e-05
