Product_id;Product_title;Final_year_review_count;Total_review_count;Average_rating;;
0679406840;Managing At the Speed of Change;1;7;4.5;;
0310214653;Fit to Be Tied;1;14;4;;
1559272031;PowerTalk The Power to Create The Power to Destroy Powertalk;1;3;4.5;;
1570621667;Indestructible Truth The Living Spirituality of Tibetan Buddhism;1;5;4.5;;
0471988014;Information Masters Secrets of the Customer Race;1;4;5;;
1580631991;The 90 10 Weight Loss Plan;1;44;4.5;;
1561581658;House Painting Inside and Out Fine Homebuilding;1;3;4.5;;
0964963205;The Ultimate Italian Sausage Cookbook;1;2;5;;
0735201250;Secrets Of The I Ching;1;4;4.5;;
0471157503;Entrepreneur Magazine Bringing Your Product to Market;1;7;5;;
0963626833;World Class Selling The Complete Selling Process;1;2;5;;
0971134901;Growing Up Feeling Good The Life Handbook for Kids 4th Revised Edition;1;5;5;;
1581800479;Type Rules;1;3;4.5;;
1841121495;Big Shots Business the Richard Branson Way;1;4;3.5;;
0786710373;Hell Hath No Fury Women s Letters from the End of the Affair;1;7;3.5;;
1564146103;Money Mastery 10 Principles That Will Change Your Financial Life Forever;1;6;4;;
0763714623;Managing Stress Principles and Strategies for Health and Well Being Web Enhanced with CD ROM;1;2;5;;
0256211337;Analysis for Financial Management;1;24;5;;
0139742964;Introduction to Financial Accounting Study Guide;1;5;5;;
0071364293;Communicating Effectively The Briefcase Books;1;7;4.5;;
1559949880;The Academy of Master Closing;1;4;4;;
0130872946;Cases in Strategic Management 7th Edition;1;2;5;;
0767904524;How to Give Her Absolute Pleasure Totally Explicit Techniques Every Woman Wants Her Man to Know;1;75;4;;
1874719187;Upsizing The Road to Zero Emissions More Jobs More Income and No Pollution;1;4;5;;
0155063723;Nonverbal Communication in Human Interaction;1;2;5;;
0192853732;The Oxford History of Modern War;1;3;3;;
0971101302;Retail Selling Ain t Brain Surgery It s Twice As Hard;1;5;4.5;;
0887308880;Living on the Fault Line Managing for Shareholder Value in the Age of the Internet;1;17;4;;
0198284632;Poverty and Famines An Essay on Entitlement and Deprivation;1;3;5;;
0684853108;The Roaring 2000s Building The Wealth And Lifestyle You Desire In The Greatest Boom In History;1;87;3.5;;
039952679X;Spiritual Maturity Stories and Reflections for the Ongoing Journey of the Spirit;1;7;5;;
0618219277;A Thousand Days John F Kennedy in the White House;1;16;3;;
0072831936;Corporate Finance;1;28;3.5;;
0962141542;The Copy Workshop Workbook;1;5;5;;
B000066TPP;Breaking Windows How Bill Gates Fumbled the Future of Microsoft;1;16;4.5;;
0878331492;The Bully Pulpit A Teddy Roosevelt Book of Quotations;1;4;5;;
0944435297;Ice Cream The Whole Scoop;1;3;4.5;;
1567181120;Wiccan Beliefs Practices;1;19;3;;
0767900405;The Fast Track;1;44;4;;
0399524479;What Every Woman Should Know about Divorce and Custody;1;13;4;;
039952598X;Bringing Home the Business The 30 Truths Every Home Business Owner Must Know;1;3;4.5;;
1591501229;Brian Tracy s 21 Secrets to Success;1;2;4.5;;
0130263346;Retail Management A Strategic Approach 8th Edition;1;2;4.5;;
1567310311;How to Communicate The Ultimate Guide to Improving Your Personal and Professional Relationships;1;2;4.5;;
1565077822;Beautiful in God s Eyes;1;18;4.5;;
0762412224;How to Live 365 Days a Year And Live 365 of Them Happily;1;3;4.5;;
1893984001;Earl Nightingale s The Strangest Secret Millennium 2000 Gold Record Recording;1;6;5;;
0679777113;Money Smart Secrets for the Self Employed Home Office Computing Small Business Library;1;4;4.5;;
1580291007;When Hope Can Kill Reclaiming Your Soul in a Romantic Relationship;1;3;4;;
0937382019;Advanced Rhinocerology The Rhino Books;1;6;4;;
0812930584;Built from Scratch How a Couple of Regular Guys Grew The Home Depot from Nothing to 30 Billion;1;26;4;;
1899836314;Ericksonian Approaches;1;3;5;;
0886851890;GRE Practicing to Take the Biology Test;1;3;4.5;;
0060930330;How to Get Married After 35 A Game Plan for Love;1;6;4;;
0966313100;Marketing with Speeches and Seminars Your Key to More Clients and Referrals;1;5;5;;
0674272315;The Evolving Self;1;4;5;;
0312155220;End the Struggle and Dance With Life How to Build Yourself Up When the World Gets You Down;1;11;4.5;;
046507278X;How Brains Think Evolving Intelligence Then and Now Science Masters Series;1;9;3.5;;
158799075X;Money in an Unequal World;1;4;5;;
0375402802;Titan The Life of John D Rockefeller Sr Cassette Abridged;1;121;4.5;;
079313322X;Variable Universal Life;1;2;4;;
076192275X;Rational Choice in an Uncertain World The Psychology of Judgement and Decision Making;1;6;4.5;;
0738205141;Portfolio Management for New Products;1;9;4.5;;
0965285529;The Early Sessions Sessions 86 148 9 9 64 4 21 65 The Seth Material Book 3;1;2;5;;
020162236X;Turn Signals Are the Facial Expressions of Automobiles;1;3;2;;
0874776090;Cross Currents The Promise of Electromedicine the Perils of Electropollution;1;5;5;;
1855381125;Witch Alone Thirteen Moons to Master Natural Magic;1;50;4.5;;
0029113121;ON LEADERSHIP;1;5;4.5;;
1558505954;How to Incorporate and Start a Business in Texas A Simple 6 Part Program;1;2;5;;
0395608449;Guerrilla Marketing Excellence The 50 Golden Rules for Small Business Success Guerrilla Marketing;1;6;4;;
0934041113;Handbook of Construction Contracting Plans Specs Building Handbook of Construction Contracting;1;4;5;;
0385509561;Integrity Selling for the 21st Century How to Sell the Way People Want to Buy;1;14;5;;
0262550253;Growing Artificial Societies Social Science from the Bottom Up;1;5;3;;
0471443077;The Only Proven Road to Investment Success Everyone s Simple Guide to a Safe Trip;1;2;5;;
0618046720;How to Study in College;1;17;4.5;;
0967271207;The Baby Boomers Guide to Living Forever;1;5;5;;
093158003X;Come Love with Me and Be My Life The Complete Romantic Poetry of Peter Williams;1;5;4.5;;
0471347566;Why Do Buses Come in Threes The Hidden Mathematics of Everyday Life;1;6;4.5;;
0785265864;Your Road Map For Success You Can Get There From Here;1;17;5;;
1558743170;A Husband s Little Black Book;1;2;3.5;;
0762415339;No More Mr Nice Guy;1;13;4.5;;
0312247389;Contemporary Linguistics An Introduction;1;4;5;;
0671009141;ALL I REALLY NEED TO KNOW IN BUSINESS I LEARNED AT MICROSOFT;1;26;3.5;;
1563680777;Crying Hands Eugenics and Deaf People in Nazi Germany;1;3;5;;
0767903021;World According to Peter Drucker;1;12;4;;
1575024128;Seminars The Emotional Dynamic;1;4;5;;
0822020750;Police Officer Examination Preparation Guide The Path of the Warrior Cliffs Test Prep;1;2;4.5;;
1886433186;Christopher Columbus and the Afrikan Holocaust Slavery and the Rise of European Capitalism;1;2;5;;
0814479901;Close More Sales Persuasion Skills That Boost Your Selling Power;1;4;5;;
0380784432;He Loved Me He Loves Me Not A Guide to Fudge Fury Free Time and Life Beyond the Breakup;1;8;4.5;;
0874779928;Son of Man;1;16;3.5;;
0844285242;Chinese Etiquette Ethics In Business;1;4;1.5;;
0385309201;Celebrate the Earth A Year of Holidays in the Pagan Tradition;1;18;4;;
0809297663;Young at Heart The Mature Woman s Guide to Finding and Keeping Romance;1;11;5;;
1565425960;Law in a Flash 1st Year Law Set 6 Packs of Flashcards and Book;1;2;4.5;;
0814405037;Consultative Selling Advanced Sixth Edition The Hanan Formula for High Margin Sales at High Levels;1;2;4;;
0764552058;Getting Results for Dummies;1;9;4;;
0812931459;DOW 36 000 The New Strategy for Profiting from the Coming Rise in the Stock Market;1;61;2.5;;
1899836225;THE SOURCEBOOK OF MAGIC;1;5;4;;
0471573302;Money in Your Mailbox How to Start and Operate a Successful Mail Order Business Small Business Series;1;4;4.5;;
0941394034;Personal Publicity Planner A Guide to Marketing YOU;1;6;4.5;;
0471326283;The Harvard Entrepreneurs Club Guide to Starting Your Own Business;1;10;3;;
0814451276;Team Based Strategic Planning A Complete Guide to Structuring Facilitating and Implementing the Process;1;2;3;;
0785708898;Webster s New World Spanish Dictionary;1;16;4;;
0735202575;Why Didn t I Think of That Think the Unthinkable and Achieve Creative Greatness;1;14;4.5;;
0965318206;Divorce Common Sense Handbook 180 Things To Do and 8 Things Not to Do Before Your Divorce;1;4;4.5;;
0789448386;Ultimate Chocolate DK Living;1;3;5;;
047112138X;ESPRESSO Starting and Running Your Own Specialty Coffee Business;1;11;2.5;;
0071384855;Recruiting on the Web Smart Strategies for Finding the Perfect Candidate;1;11;4.5;;
0802117058;Tobacco A Cultural History of How an Exotic Plant Seduced Civilization;1;13;4.5;;
0345378873;Ziglar on Selling;1;3;5;;
0136119719;Physics Principles with Applications 5th Edition;1;47;3;;
0394751736;Chomsky Reader;1;14;4;;
1569244979;Unleash the Warrior Within Develop the Focus Discipline Confidence and Courage You Need to Achieve Unlimited Goals;1;51;4.5;;
1585420158;The Seed Handbook The Feminine Way to Create Business;1;9;4;;
0802839746;Finding the Will of God A Pagan Notion;1;4;5;;
0814404758;Credit Risk Modeling Design and Application;1;5;3;;
0962580392;Reading for a Living How to Be a Professional Story Analyst for Film and Television;1;3;3.5;;
0941831957;Hindsights The Wisdom and Breakthroughs of Remarkable People;1;2;3.5;;
0070260311;Personal Financial Planning;1;5;4.5;;
0910167222;Niche Marketing for Writers Speakers and Entrepreneurs How to Make Yourself Indispensable Slightly Immortal and Lifelong Rich in 18 Months;1;3;4.5;;
0938716344;No Excuse I m Doing It For Network Marketers Personal Development Series;1;6;5;;
1576751155;Getting to Resolution Turning Conflict Into Collaboration;1;10;4.5;;
1565634527;Going It Alone Meeting the Challenges of Being a Single Mom;1;5;4;;
0425165051;The 15 second Principle;1;12;5;;
082981339X;Bad Girls of the Bible Exploring Women of Questionable Virtue;1;2;3.5;;
0062516752;Dream Magic;1;7;4.5;;
052165713X;Thinking Styles;1;2;5;;
0805777857;George C Marshall Soldier Statesman of the American Century Twayne s Twentieth Century American Biography Series;1;8;4.5;;
0140445102;The Art of Rhetoric Penguin Classics;1;5;3.5;;
0877287872;Experience of the Inner Worlds;1;3;5;;
0060921994;10 Dumbest Mistakes Smart People Make and How To Avoid Them Simple and Sure Techniques for Gaining Greater Control of Your Life;1;6;4.5;;
0688151310;Black Lies White Lies The Truth According to Tony Brown;1;18;3.5;;
0891097058;The On Purpose Person Making Your Life Make Sense A Modern Parable;1;16;5;;
087877050X;Handwriting Analysis;1;3;5;;
1580621929;Form Your Own Corporation and Launch a Business in Any State;1;3;5;;
1586390007;4 Steps to bring the Right Person into your life Right Now;1;6;5;;
1880759756;How Successful People Keep Their Lives Out of the Toilet;1;3;3.5;;
1883642043;The Solace of Food A Life of James Beard;1;2;5;;
0809231921;Fat Burning Foods and Other Weight Loss Secrets;1;2;4;;
0966234138;104 Activities That Build Self esteem Teamwork Communication Anger Management Self discovery and Coping Skills;1;16;4;;
0471035122;Chemistry Student Solutions Manual;1;2;4.5;;
0393974812;From Voting to Violence Democratization and Nationalist Conflict;1;3;4.5;;
1558672125;Cappuccino Espresso The Book of Beverages Nitty Gritty Cookbooks Nitty Gritty Cookbooks;1;5;4;;
1561704555;Real Wealth A Spiritual Approach to Money and Work;1;2;5;;
1564144968;50 Companies That Changed the World;1;6;4.5;;
0899423205;Imitation of Christ;1;39;4.5;;
0130720135;Introduction to Financial Accounting and Student CD package Eighth Edition;1;5;5;;
1565490746;Nongovernments Ngos and the Political Development of the Third World Kumarian Press Books on International Development;1;2;3.5;;
0844224472;Catalog Copy That Sizzles Sizzles;1;2;4;;
055337169X;You Mean I Don t Have to Feel This Way New Help for Depression Anxiety and Addiction;1;8;5;;
0882705601;Getting Them Sober Volume 2;1;6;5;;
0743527267;The Heart of a Soldier A Story of Love Heroism and September 11th;1;22;4.5;;
0880642211;Mind Sculpture Unlocking Your Brain s Untapped Potential;1;4;4;;
0963891804;Release Your Brakes;1;4;4.5;;
0070504776;The Psychology of Judgment and Decision Making;1;10;5;;
0028740483;MICROSOFT SECRETS How the World s Most Powerful Software Company Creates Technology Shapes Markets and Manages People;1;13;4;;
1578511437;Harvard Business Review on Effective Communication Harvard Business Review Paperback Series;1;2;4.5;;
0849942683;Love Is A Decision;1;18;5;;
0785279733;Over The Top Moving From Survival To Stability From Stability To Success From Success To Significance;1;23;4.5;;
0553343661;Signals How To Use Body Language For Power Success And Love;1;12;4;;
1564145751;Herbal Magick A Witch s Guide to Herbal Folklore and Enchantments;1;4;5;;
0882707639;The Greatest Thing in the World Love Pure Gold Classic;1;13;5;;
0679720235;When the Mind Hears A History of the Deaf;1;7;4.5;;
1560987235;Storm over Iraq Air Power and the Gulf War Smithsonian History of Aviation Series;1;4;4.5;;
0966886801;RealTime Coaching;1;11;5;;
0062516353;Art of the Inner Meal Eating as a Spiritual Path;1;9;4.5;;
0785811931;Foundations of High Magick The Magical Philosophy;1;4;5;;
156718393X;Evocation of Spirits Truth About Series;1;5;4;;
0970481403;Radical Forgiveness Making Room For The Miracle;1;15;4;;
1574533037;Breaking the Chain of Low Self Esteem;1;48;4.5;;
0865713979;Ripples from the Zambezi Passion Entrepreneurship and the Rebirth of Local Economies;1;13;5;;
0195105346;A Practical Companion to Ethics;1;3;3.5;;
0749433930;A Handbook of Human Resource Management Practice;1;2;5;;
0029211816;Fast Cycle Time How to Align Purpose Strategy and Structure for Speed;1;2;4.5;;
1565114140;Leading the Revolution;1;59;3.5;;
2880464641;Mapping Websites Digital Media Design;1;5;3.5;;
1576833216;The On Purpose Business Doing More of What You Do Best More Profitably;1;2;5;;
0814406017;Protecting Your Company s Intellectual Property A Practical Guide to Trademarks Copyrights Patents Trade Secrets;1;3;3.5;;
1571742107;The Love Song of the Universe;1;9;5;;
0892818662;Original Wisdom Stories of an Ancient Way of Knowing;1;8;5;;
0873378350;Legal Research How to Find Understand the Law Legal Research;1;5;5;;
0895948338;Truffles Candies Confections Elegant Candymaking in the Home;1;4;4.5;;
089281537X;The Presence of the Past Morphic Resonance and the Habits of Nature;1;5;4;;
0471559563;Presentations Plus David Peoples Proven Techniques Revised Edition;1;4;5;;
1862044120;NLP for Lazy Learning Superlearning Strategies for Business and Personal Development;1;2;3;;
0793149045;Communication Catalyst;1;3;5;;
1565922247;CJKV Information Processing;1;12;4.5;;
0874831512;The Steps We Took A Teacher of the Twelve Steps Shares His Experience Strength and Hope With All Those Recovering from Addictions All Who Want T;1;13;4;;
0963910337;The Art of Profiling Reading People Right the First Time;1;3;2.5;;
0694519286;The Gorilla Game An Investor s Guide to Picking Winners in High Technology AUDIO CASSETTE;1;35;4;;
1855383640;In Tune With the Infinite Fullness of Peace Power and Plenty;1;11;5;;
0609807994;The Prophet s Way Touching the Power of Life;1;17;5;;
1585421790;Sun at Midnight The A Memoir of the Dark Night;1;22;4.5;;
0262522551;Noam Chomsky A Life of Dissent;1;6;3.5;;
0787940135;The Project Management Institute Project Management Handbook Jossey Bass Business Management Series;1;3;3.5;;
088282158X;Kleptomania The Compulsion to Steal What Can Be Done;1;2;5;;
0891061339;Working Relationships The Simple Truth About Getting Along with Friends and Foes at Work;1;5;4.5;;
0861713494;The Fine Arts of Relaxation Concentration Meditation Revised Ancient Skills for Modern Minds;1;3;5;;
